,seed,regression,xgboost,cnn
36,37,"[[np.float64(1.2525952027393559), np.float64(1.3668036002777844), np.float64(1.296179291811023), np.float64(1.147439279017855), np.float64(1.1048699177446564)], [np.float64(2.822798295498788), np.float64(3.3129956893836887), np.float64(2.7917327088035013), np.float64(2.392493027438102), np.float64(2.52662943002786)], [np.float64(5.165193933041728), np.float64(5.142961939003895), np.float64(5.208214842060215), np.float64(5.800024392084069), np.float64(4.2917916965935685)], [np.float64(38.80627860425923), np.float64(41.2312296979577), np.float64(39.67711408167712), np.float64(42.81972165244716), np.float64(27.102573255396262)], [np.float64(22.513610301506006), np.float64(23.30964716472661), np.float64(23.12537242191109), np.float64(24.84708312358826), np.float64(16.753591955884687)]]","[[np.float64(1.2175550019941668), np.float64(1.3673075553427307), np.float64(1.2194957661519257), np.float64(1.0771121373024657), np.float64(1.1264257964663675)], [np.float64(2.674591162945934), np.float64(3.1449059792012486), np.float64(2.678857270417332), np.float64(2.2516811719578746), np.float64(2.3328454918522348)], [np.float64(4.487218680451731), np.float64(4.678476065639012), np.float64(4.220962014215811), np.float64(5.1250736161359995), np.float64(3.835654905123832)], [np.float64(36.43183533868376), np.float64(40.1165453245117), np.float64(35.428937145494785), np.float64(42.03490708796369), np.float64(23.3531983408051)], [np.float64(19.511936420659538), np.float64(21.074118132286113), np.float64(18.49907202558495), np.float64(23.062039714947446), np.float64(13.600966523255842)]]","[[np.float64(1.2920201238744853), np.float64(1.4016920348629165), np.float64(1.3119369409678643), np.float64(1.1649155844492753), np.float64(1.223461749149533)], [np.float64(2.67040777886186), np.float64(3.1430903610765686), np.float64(2.8047301783736294), np.float64(2.146880864677848), np.float64(2.1579464586835058)], [np.float64(4.498520641288909), np.float64(4.5568611649434905), np.float64(4.6288878902228), np.float64(4.9233462433334365), np.float64(3.59111159076982)], [np.float64(36.04293752148322), np.float64(39.245682164338746), np.float64(36.35128853041859), np.float64(40.380525164394896), np.float64(23.118342003010188)], [np.float64(19.072019752613137), np.float64(20.824780486375456), np.float64(19.499649724651917), np.float64(20.41906397434096), np.float64(13.145038955200263)]]"
37,38,"[[np.float64(1.1988962750167045), np.float64(1.194899217974098), np.float64(1.2997665410011323), np.float64(1.1049599613491468), np.float64(1.1464047402538182)], [np.float64(3.040094994479358), np.float64(2.908183843125396), np.float64(3.7059421661011163), np.float64(2.715453377310066), np.float64(2.465307586120422)], [np.float64(4.801854921995494), np.float64(4.630455451690476), np.float64(5.2529151166642984), np.float64(4.836048286799174), np.float64(4.355528930316004)], [np.float64(34.91054431727979), np.float64(36.51025643839265), np.float64(38.08827283202663), np.float64(35.53369853513485), np.float64(26.809469655172357)], [np.float64(23.048640321604708), np.float64(24.75078634771423), np.float64(24.609450895999004), np.float64(22.18699401270818), np.float64(18.932974661486256)]]","[[np.float64(1.1155499994869067), np.float64(1.1119432957676598), np.float64(1.1667146212189103), np.float64(1.0388759195752169), np.float64(1.1185255611681384)], [np.float64(2.777611684202821), np.float64(2.7979253958798913), np.float64(3.2866534536341043), np.float64(2.4840467860933213), np.float64(2.2121536777260107)], [np.float64(3.8350128123431846), np.float64(3.734563616895368), np.float64(4.266427975265953), np.float64(3.877251428254011), np.float64(3.291756220716172)], [np.float64(31.38705952657686), np.float64(35.228139202819904), np.float64(34.773582110934484), np.float64(29.384063793229206), np.float64(21.307458362908296)], [np.float64(17.66374970790445), np.float64(20.765962615602593), np.float64(18.681564099837242), np.float64(14.864322075905418), np.float64(13.581622229481747)]]","[[np.float64(1.157603726611603), np.float64(1.1583047045390185), np.float64(1.2011475411625014), np.float64(1.1374232529253698), np.float64(1.115558803585571)], [np.float64(2.760590951801806), np.float64(2.652468643709791), np.float64(3.184406917186198), np.float64(2.717712101338228), np.float64(2.303382927163123)], [np.float64(3.895566519393711), np.float64(4.138476224647655), np.float64(4.101644782058219), np.float64(4.004272681811927), np.float64(3.096065783287186)], [np.float64(31.318256838542432), np.float64(35.00061719113617), np.float64(32.78654213460943), np.float64(32.06150251911374), np.float64(21.99399788847818)], [np.float64(17.26571788275664), np.float64(21.009369148224376), np.float64(17.94048312467821), np.float64(15.132727525658614), np.float64(11.64231897497888)]]"
38,39,"[[np.float64(1.1843783840700803), np.float64(1.1910781428303632), np.float64(1.2713033875210673), np.float64(1.0590435231642856), np.float64(1.1422578671721364)], [np.float64(2.8516094838784642), np.float64(3.2866304352922184), np.float64(2.790903217839422), np.float64(2.457624246241997), np.float64(2.484108119070454)], [np.float64(4.652234078818835), np.float64(4.431494113975621), np.float64(5.021127926539505), np.float64(5.179342249467773), np.float64(4.01487923364895)], [np.float64(34.44734177304755), np.float64(35.335837164832796), np.float64(37.644767285610705), np.float64(39.253201470339775), np.float64(23.080551795657218)], [np.float64(21.084345255901805), np.float64(20.95567218922571), np.float64(22.853331178838815), np.float64(24.530188291136692), np.float64(15.33841135711964)]]","[[np.float64(1.1448983544616842), np.float64(1.1371845331747155), np.float64(1.254595742907306), np.float64(1.0544818439524215), np.float64(1.0661183917073258)], [np.float64(2.6705816838020837), np.float64(2.9857743809414496), np.float64(2.6084826472852622), np.float64(2.56851813204782), np.float64(2.3068735681575427)], [np.float64(4.15535919490845), np.float64(4.102094980609215), np.float64(4.57878569281931), np.float64(4.3131010634352815), np.float64(3.475427368658743)], [np.float64(33.000882385479606), np.float64(36.665383281589946), np.float64(34.95602188339038), np.float64(32.23446249917537), np.float64(23.960479788197027)], [np.float64(17.822681971587986), np.float64(19.343783502973473), np.float64(18.672589040568), np.float64(19.287080336246618), np.float64(12.393399881574675)]]","[[np.float64(1.214970751078266), np.float64(1.1918563379763754), np.float64(1.3575085238727729), np.float64(1.12366811470956), np.float64(1.1103751721587378)], [np.float64(2.699716518875097), np.float64(3.096270826328239), np.float64(2.6367639492485733), np.float64(2.6601634119794912), np.float64(2.119198944656363)], [np.float64(4.094746504096634), np.float64(3.8803136125198225), np.float64(4.627395577092308), np.float64(4.441234572072001), np.float64(3.3198354442976963)], [np.float64(32.856101809717494), np.float64(34.94395219359343), np.float64(35.44589550332401), np.float64(34.46234633352509), np.float64(23.639939118182966)], [np.float64(17.462488458007048), np.float64(18.07270202136355), np.float64(18.68693877243724), np.float64(19.33650132865841), np.float64(12.815554233495412)]]"
39,40,"[[np.float64(1.1932717599562568), np.float64(1.2728787745872883), np.float64(1.1853671047446839), np.float64(1.1309251924318584), np.float64(1.1413818587455202)], [np.float64(2.9821258826928454), np.float64(3.0518864494830913), np.float64(3.1932293826332043), np.float64(2.63498046912552), np.float64(2.821339611103979)], [np.float64(5.037605536121839), np.float64(5.4770080840612465), np.float64(4.689211532263234), np.float64(5.467725783928704), np.float64(4.599925699296342)], [np.float64(37.42226563906932), np.float64(44.90251709690531), np.float64(34.636502665658895), np.float64(40.75024939226986), np.float64(27.131118140238904)], [np.float64(23.361046371816283), np.float64(27.874724635774), np.float64(21.712982743133725), np.float64(23.26864511494322), np.float64(19.019269216729118)]]","[[np.float64(1.110269511990827), np.float64(1.227239102590168), np.float64(1.1008265451118917), np.float64(0.9965855508784532), np.float64(1.0401003527500159)], [np.float64(2.8135525703808), np.float64(2.951509495991579), np.float64(3.076711547666773), np.float64(2.3590989910019458), np.float64(2.542885843391097)], [np.float64(4.275865724077687), np.float64(4.384484565325051), np.float64(4.281304834604768), np.float64(4.557929239659835), np.float64(3.9287463524193065)], [np.float64(32.16428414838415), np.float64(37.350469157132466), np.float64(32.484339245860454), np.float64(32.725081272213274), np.float64(23.277212371789748)], [np.float64(17.81299146793503), np.float64(20.390333858395973), np.float64(18.06788835869859), np.float64(17.65387762286204), np.float64(13.72617887460177)]]","[[np.float64(1.1574077737600836), np.float64(1.2246913442996936), np.float64(1.1745095672933403), np.float64(1.0622213645193768), np.float64(1.1089719547828891)], [np.float64(2.724524397136975), np.float64(2.7221202954310515), np.float64(2.9748665555460154), np.float64(2.354930621224554), np.float64(2.610379903895163)], [np.float64(4.335274372601909), np.float64(4.349048667410769), np.float64(4.200823580260992), np.float64(4.734888564122048), np.float64(4.2147115534354755)], [np.float64(34.431105259807524), np.float64(42.06436569807888), np.float64(32.394101693061536), np.float64(37.02475463738055), np.float64(22.91910983171617)], [np.float64(18.007424948885777), np.float64(20.034001277891587), np.float64(17.836819409876146), np.float64(19.1064534703981), np.float64(14.524715612604433)]]"
40,41,"[[np.float64(1.1974966604162207), np.float64(1.1714088036299557), np.float64(1.189209121205257), np.float64(1.2101149957741806), np.float64(1.2382552791719608)], [np.float64(2.8501586139861192), np.float64(2.68272378239716), np.float64(3.053979797890628), np.float64(3.0497744444704806), np.float64(2.4950190892982635)], [np.float64(5.006624391534012), np.float64(4.946349976855453), np.float64(5.126160762339471), np.float64(5.344794042554637), np.float64(4.485650127351969)], [np.float64(35.141014823721875), np.float64(35.14157872859993), np.float64(36.268131876526006), np.float64(36.99610415305678), np.float64(30.82405211029186)], [np.float64(21.921008384970733), np.float64(22.543777601384733), np.float64(21.884862763489924), np.float64(22.158473701974795), np.float64(20.690465556025323)]]","[[np.float64(1.1411198307269146), np.float64(1.129418236824003), np.float64(1.0895050268780877), np.float64(1.1789384764952862), np.float64(1.2037660917854707)], [np.float64(2.6406869535519415), np.float64(2.3827045789201176), np.float64(2.8940951225625313), np.float64(2.824559065346242), np.float64(2.345526821467219)], [np.float64(4.281126101031301), np.float64(4.401603056253378), np.float64(4.417161446555003), np.float64(4.4292962544005166), np.float64(3.635834480906041)], [np.float64(32.80582603315903), np.float64(36.75056207884653), np.float64(31.788178499503505), np.float64(35.34788011903927), np.float64(23.83732715927395)], [np.float64(18.278685585819872), np.float64(19.512177107883478), np.float64(18.194573435881733), np.float64(19.64291102787732), np.float64(14.477054334777444)]]","[[np.float64(1.158467201419866), np.float64(1.1741821979046545), np.float64(1.1070971531996878), np.float64(1.1715272753124462), np.float64(1.205442574713959)], [np.float64(2.591902031753461), np.float64(2.532576025102349), np.float64(2.635250071971457), np.float64(2.797251413274591), np.float64(2.367921487165822)], [np.float64(4.188904477113639), np.float64(4.450278743970376), np.float64(4.197563954581359), np.float64(4.346383885294617), np.float64(3.519863011325769)], [np.float64(33.04688414585379), np.float64(37.70313477982413), np.float64(32.409867150342784), np.float64(33.144960947843714), np.float64(25.21620918180564)], [np.float64(17.880016489332917), np.float64(19.972435402852582), np.float64(17.728248259448602), np.float64(18.055505598788347), np.float64(14.02998297068925)]]"
41,42,"[[np.float64(1.226043840676614), np.float64(1.2461854661057288), np.float64(1.203477008877391), np.float64(1.1675081900687025), np.float64(1.2842183020968878)], [np.float64(2.983693334294587), np.float64(3.1731414730835685), np.float64(2.885810074632477), np.float64(2.8862157730292632), np.float64(2.914916465182067)], [np.float64(5.113800119792357), np.float64(5.093206336550385), np.float64(5.088080420914798), np.float64(5.4261862788905795), np.float64(4.859048847877703)], [np.float64(39.932889229093455), np.float64(42.22876293479237), np.float64(41.06961238694363), np.float64(39.017969101522276), np.float64(34.895176625407096)], [np.float64(23.81140267586304), np.float64(27.05557940978027), np.float64(22.566910638581174), np.float64(22.678590441372485), np.float64(21.07656165287782)]]","[[np.float64(1.1526096428384187), np.float64(1.1264797322931481), np.float64(1.1964899236946236), np.float64(1.0946596337796626), np.float64(1.1801009606954709)], [np.float64(2.700440317507949), np.float64(2.9576537078967284), np.float64(2.7690906185389172), np.float64(2.491799286024442), np.float64(2.3317342425716703)], [np.float64(4.431161759733665), np.float64(4.3197296798799), np.float64(4.466321548553569), np.float64(5.017270094205144), np.float64(3.895947649409744)], [np.float64(35.726479467406335), np.float64(37.81720755578616), np.float64(37.31877015102311), np.float64(34.26740904687198), np.float64(30.780646524327643)], [np.float64(19.214041690227685), np.float64(21.26925353130048), np.float64(20.10655032405989), np.float64(18.605744443133425), np.float64(14.238623791194662)]]","[[np.float64(1.1779037122823515), np.float64(1.2255013420749625), np.float64(1.193073441534276), np.float64(1.1324059188199609), np.float64(1.1186703412428705)], [np.float64(2.70467879746009), np.float64(2.936876613931173), np.float64(2.9338081271326617), np.float64(2.2628275741159936), np.float64(2.3160596635525312)], [np.float64(4.3889408856391015), np.float64(4.520649991425245), np.float64(4.406500652796422), np.float64(4.809055442787253), np.float64(3.641756324612001)], [np.float64(36.92103752985024), np.float64(38.525384949390165), np.float64(39.2725939911033), np.float64(36.58174105962728), np.float64(30.18146553189602)], [np.float64(18.700028973060338), np.float64(20.115559495773347), np.float64(20.6116335877895), np.float64(18.132999751345913), np.float64(12.794492849871352)]]"
42,43,"[[np.float64(1.197237310754731), np.float64(1.1993404722848244), np.float64(1.2362815761454968), np.float64(1.1840517277098146), np.float64(1.1344623233467512)], [np.float64(2.9740791993926523), np.float64(3.115697791518407), np.float64(2.983481688598764), np.float64(2.9017379546458986), np.float64(2.7845780546091636)], [np.float64(5.0813219939267436), np.float64(5.196912128743376), np.float64(4.8196370880869415), np.float64(5.585933218220208), np.float64(4.836324129120935)], [np.float64(36.969579525057945), np.float64(39.33025257423305), np.float64(35.9675901574203), np.float64(41.013114291185936), np.float64(30.11139960937974)], [np.float64(24.136998842853913), np.float64(26.020144063028297), np.float64(24.02179156128163), np.float64(26.4893363839107), np.float64(18.08747237320815)]]","[[np.float64(1.1354866605705152), np.float64(1.1066592542318263), np.float64(1.224594438909001), np.float64(1.0365279049155327), np.float64(1.106951833803002)], [np.float64(2.835172050410255), np.float64(2.8870936858820766), np.float64(2.9766380443857834), np.float64(2.806144624090011), np.float64(2.501967176169923)], [np.float64(4.237706537716311), np.float64(4.249272005296988), np.float64(4.1575521172416465), np.float64(4.679938333183333), np.float64(3.9065389327752866)], [np.float64(33.661880695121916), np.float64(36.34239370241684), np.float64(33.24783445865085), np.float64(36.539516282617484), np.float64(26.226187563170267)], [np.float64(18.375182924522864), np.float64(19.75116920425082), np.float64(18.36071707485678), np.float64(20.350130150493637), np.float64(13.472051329225339)]]","[[np.float64(1.2087747165117433), np.float64(1.1438747236693279), np.float64(1.306972864988948), np.float64(1.1320081900098402), np.float64(1.200516455338922)], [np.float64(2.6530678621789967), np.float64(2.43614584684638), np.float64(2.8125479801126954), np.float64(2.80108918942745), np.float64(2.5533974089565774)], [np.float64(4.09398219130589), np.float64(3.9997692273152943), np.float64(4.055919828545398), np.float64(4.420946529583658), np.float64(3.988725065722724)], [np.float64(32.716674212550636), np.float64(35.900815579095294), np.float64(32.200964636411946), np.float64(33.616700571416736), np.float64(26.831683747978037)], [np.float64(17.83213716359577), np.float64(19.27170867363685), np.float64(18.198768560118243), np.float64(18.277938911571088), np.float64(13.895523707946065)]]"
43,44,"[[np.float64(1.2014970555173565), np.float64(1.2578715879976077), np.float64(1.1369067389450613), np.float64(1.204004377385505), np.float64(1.2094530896842928)], [np.float64(3.095591182491208), np.float64(3.038995130319283), np.float64(3.278533432205362), np.float64(2.844797159327682), np.float64(3.128592969425685)], [np.float64(5.174305217899953), np.float64(5.50797055279875), np.float64(4.974069926175085), np.float64(5.709914085359735), np.float64(4.298752894119269)], [np.float64(40.128222203293205), np.float64(44.71362026534283), np.float64(37.72830778101137), np.float64(43.009618561827374), np.float64(32.502292704943024)], [np.float64(22.459919201126162), np.float64(25.746040547682483), np.float64(21.360894863283956), np.float64(22.59949996371732), np.float64(18.108739938569762)]]","[[np.float64(1.157280837220997), np.float64(1.1927533930689562), np.float64(1.110347671185101), np.float64(1.113150843531175), np.float64(1.2175400642629328)], [np.float64(2.843391699700353), np.float64(2.7927345159690935), np.float64(3.027640006853105), np.float64(2.520173192894979), np.float64(2.929051213665287)], [np.float64(4.5865415186206855), np.float64(5.065788295415033), np.float64(4.029615422606228), np.float64(5.067620130479168), np.float64(4.090168565877926)], [np.float64(37.88839735239166), np.float64(44.628505483741044), np.float64(33.83524151634581), np.float64(38.00795202004845), np.float64(31.995571854610247)], [np.float64(18.89036281546318), np.float64(23.003174207770734), np.float64(17.726875968896383), np.float64(17.50757400006076), np.float64(14.418604709780093)]]","[[np.float64(1.1900192975337942), np.float64(1.1691430473645836), np.float64(1.1929672608500472), np.float64(1.1811945975048523), np.float64(1.2260586957138573)], [np.float64(2.875422247169225), np.float64(2.8121714293761566), np.float64(2.9272599790099987), np.float64(2.6472553536632817), np.float64(3.1051043984821094)], [np.float64(4.337642253631104), np.float64(4.6143516087519645), np.float64(3.819583571128341), np.float64(5.363867751654661), np.float64(3.3898244444781276)], [np.float64(37.11160850519611), np.float64(43.33305672703271), np.float64(31.36945465221207), np.float64(42.84966687230833), np.float64(27.47048308634474)], [np.float64(18.567039728391222), np.float64(21.893071354823295), np.float64(16.707585513009803), np.float64(20.509066398234175), np.float64(12.7216054288378)]]"
44,45,"[[np.float64(1.2354608053639746), np.float64(1.1963657789398403), np.float64(1.1638484646080134), np.float64(1.0839554284186388), np.float64(1.4407779596446169)], [np.float64(3.0621662743787468), np.float64(3.4421655157870363), np.float64(3.1189554267262523), np.float64(2.627702223889418), np.float64(2.792822300010387)], [np.float64(4.728930297819296), np.float64(4.6091140295478725), np.float64(4.975792592262026), np.float64(5.213830542026333), np.float64(4.1832911779780675)], [np.float64(34.5328403074506), np.float64(36.02088262014522), np.float64(38.185724864380475), np.float64(38.451488135494415), np.float64(23.663516943489398)], [np.float64(22.13613959849056), np.float64(24.44418552737487), np.float64(22.805044129718944), np.float64(22.344576964945336), np.float64(18.061072929014074)]]","[[np.float64(1.1997982781365915), np.float64(1.1812601423361202), np.float64(1.113779717169619), np.float64(1.0747610447985898), np.float64(1.385969856672485)], [np.float64(2.8089185562756933), np.float64(3.1920352082769226), np.float64(2.849184785898865), np.float64(2.5103910370718316), np.float64(2.464702961422248)], [np.float64(4.256536074053034), np.float64(4.140001487968296), np.float64(4.560681127502204), np.float64(4.480671999264501), np.float64(3.8256516926057427)], [np.float64(32.4233053416809), np.float64(34.66804069956424), np.float64(35.199768280150444), np.float64(32.60193303446368), np.float64(25.377891694693158)], [np.float64(17.49724707209542), np.float64(19.565430569096932), np.float64(18.293057951040762), np.float64(17.39913318883127), np.float64(13.687047085379854)]]","[[np.float64(1.2247825595731454), np.float64(1.310571495804492), np.float64(1.1132174918158992), np.float64(1.1326306103189379), np.float64(1.311110782799538)], [np.float64(2.705235288319965), np.float64(3.0489844117887026), np.float64(2.6111714634613965), np.float64(2.659243436233253), np.float64(2.4231954068096506)], [np.float64(4.320413743983326), np.float64(4.33370758436467), np.float64(4.497076048149903), np.float64(4.48253439449257), np.float64(3.9603110226965073)], [np.float64(34.39127997806811), np.float64(37.68591257611835), np.float64(37.329093763776925), np.float64(35.46282619664541), np.float64(24.658447017813128)], [np.float64(17.98374937347225), np.float64(20.26464306801134), np.float64(18.509899401101272), np.float64(18.48859588878205), np.float64(13.772338779016271)]]"
45,46,"[[np.float64(1.1776899836741357), np.float64(1.1630272419243566), np.float64(1.1764589617855672), np.float64(1.1788220884297154), np.float64(1.2014327343817655)], [np.float64(3.059706461917762), np.float64(3.140063549184242), np.float64(3.242451146392214), np.float64(2.9732706850357418), np.float64(2.6948805381591097)], [np.float64(5.1031452758853835), np.float64(5.238653072334902), np.float64(5.129442283405616), np.float64(5.0284654498735994), np.float64(4.928854026994945)], [np.float64(36.58233910252054), np.float64(39.389995331018206), np.float64(37.21793502645636), np.float64(36.814793273535855), np.float64(29.929750283924786)], [np.float64(22.296961575042015), np.float64(25.398249874675102), np.float64(21.219957404611154), np.float64(20.674955049563355), np.float64(20.68301580614075)]]","[[np.float64(1.124766042665671), np.float64(1.1524597838400508), np.float64(1.1537141004773812), np.float64(1.0641924604589197), np.float64(1.1039725289799502)], [np.float64(2.9021430198632685), np.float64(3.1468864790309934), np.float64(3.1961889558882706), np.float64(2.372999910013342), np.float64(2.552321439096489)], [np.float64(4.279401311624289), np.float64(4.511830145425317), np.float64(4.1277428922760375), np.float64(4.440719021120209), np.float64(3.929761751290884)], [np.float64(33.203753836726534), np.float64(36.98463860228264), np.float64(31.908792999201335), np.float64(35.203760899878716), np.float64(25.48008640855158)], [np.float64(18.255978838582514), np.float64(20.861293324986068), np.float64(17.55857712938515), np.float64(17.559505569620008), np.float64(15.621787667332484)]]","[[np.float64(1.231044685425016), np.float64(1.3003213412879138), np.float64(1.2065351161520381), np.float64(1.2505492328992325), np.float64(1.129426343454719)], [np.float64(2.906604524746438), np.float64(3.114473431746765), np.float64(3.0740898690878216), np.float64(2.585037432198188), np.float64(2.6387444350814535)], [np.float64(4.15420487312071), np.float64(4.274053105401792), np.float64(4.290459272475023), np.float64(4.003286784534634), np.float64(3.902930381062714)], [np.float64(33.29365927114313), np.float64(37.09068227540921), np.float64(33.456494272304376), np.float64(33.70234219260701), np.float64(25.059284470346128)], [np.float64(17.125391735451586), np.float64(18.942522553360387), np.float64(18.11490353863143), np.float64(15.072591306274077), np.float64(14.56800720302839)]]"
46,47,"[[np.float64(1.248614038801362), np.float64(1.2671346114801783), np.float64(1.3084784972794574), np.float64(1.3116512329654315), np.float64(1.0757566261699851)], [np.float64(2.9377383537994954), np.float64(3.2770597454189874), np.float64(3.11226987547225), np.float64(2.630012978835823), np.float64(2.4668514992952315)], [np.float64(5.19013577555385), np.float64(5.109047134188112), np.float64(4.95058457651656), np.float64(6.091305058216636), np.float64(4.823756626882307)], [np.float64(37.682609229928275), np.float64(41.72803457846897), np.float64(35.07792139644177), np.float64(43.30080442846337), np.float64(31.064745911380886)], [np.float64(22.752253431776108), np.float64(26.04142246944693), np.float64(22.553442447197867), np.float64(22.98403144828784), np.float64(18.439977361371824)]]","[[np.float64(1.2224869304018158), np.float64(1.1827561438223242), np.float64(1.3229668901786042), np.float64(1.1889663553751366), np.float64(1.1399830979194576)], [np.float64(2.739856052534734), np.float64(2.97015556011867), np.float64(3.004389951836028), np.float64(2.382670576320379), np.float64(2.299721329135697)], [np.float64(4.342240566159115), np.float64(4.187889533941457), np.float64(4.211113135624606), np.float64(5.210354868837431), np.float64(3.917487551913416)], [np.float64(34.65669656507341), np.float64(36.6481667106532), np.float64(32.96479809743281), np.float64(40.57114217587447), np.float64(29.14681406597127)], [np.float64(17.784837130059206), np.float64(18.953533795132522), np.float64(18.012337835453444), np.float64(20.063846664393473), np.float64(13.676643335737634)]]","[[np.float64(1.2318349901165428), np.float64(1.244776923420327), np.float64(1.2694565382715248), np.float64(1.2717392635469735), np.float64(1.125169924901363)], [np.float64(2.726751037301938), np.float64(3.1653252999214563), np.float64(2.7575707328810575), np.float64(2.4413550882163806), np.float64(2.3315653402697865)], [np.float64(4.260255171673527), np.float64(4.438398650383248), np.float64(4.0164336233333495), np.float64(5.068347003578964), np.float64(3.6441484233456514)], [np.float64(35.14763890084806), np.float64(38.33768302995907), np.float64(33.58513553379023), np.float64(40.73729103809112), np.float64(28.02499958979707)], [np.float64(17.75545869825734), np.float64(20.284960654499343), np.float64(17.39099430588126), np.float64(20.239193362511536), np.float64(12.214707780941623)]]"
47,48,"[[np.float64(1.2454917920324204), np.float64(1.226199435091729), np.float64(1.2645366171830161), np.float64(1.1845457764972076), np.float64(1.299826753238536)], [np.float64(3.002300761195837), np.float64(2.942275907464859), np.float64(3.1910906869753046), np.float64(2.756979445479595), np.float64(3.0114478407332164)], [np.float64(5.031671789757013), np.float64(5.134825648461946), np.float64(4.910164815795549), np.float64(4.99066473209141), np.float64(5.094140040886756)], [np.float64(37.07549579204614), np.float64(38.98930236396548), np.float64(38.79181176947122), np.float64(37.08548537301167), np.float64(30.726274490315554)], [np.float64(23.23533433398399), np.float64(25.078023249592643), np.float64(23.32807694089592), np.float64(21.738223466776308), np.float64(21.38612838424463)]]","[[np.float64(1.1529937274348838), np.float64(1.10298449831646), np.float64(1.1608310119933787), np.float64(1.1409921184052134), np.float64(1.2258467746687662)], [np.float64(2.6993946126059596), np.float64(2.552174756267864), np.float64(2.8378313485237263), np.float64(2.4324534775923565), np.float64(2.9288107191790886)], [np.float64(4.170440901060109), np.float64(3.952789536334852), np.float64(4.162697288423006), np.float64(4.310048704656251), np.float64(4.375094633531586)], [np.float64(32.03516599590932), np.float64(34.1234199095547), np.float64(30.831497974992214), np.float64(34.6661281084399), np.float64(27.654636234929075)], [np.float64(16.85858066431193), np.float64(17.341577655645626), np.float64(16.53957302271126), np.float64(16.97532742496198), np.float64(16.473586617471295)]]","[[np.float64(1.258701305735644), np.float64(1.1276614169878083), np.float64(1.3495253118516808), np.float64(1.1890563757857475), np.float64(1.364511935122818)], [np.float64(2.692243371029368), np.float64(2.693704213925486), np.float64(2.7415129561792386), np.float64(2.368082819782272), np.float64(2.8900743247984364)], [np.float64(4.181092366671068), np.float64(3.9488702087233465), np.float64(4.248358771596581), np.float64(4.20317145018184), np.float64(4.4008002574721266)], [np.float64(33.58039054149866), np.float64(35.62086344583741), np.float64(34.57666676737818), np.float64(33.24951558861858), np.float64(28.6781942763043)], [np.float64(17.307550972940263), np.float64(18.569345059471257), np.float64(17.85045427531062), np.float64(15.221632888327782), np.float64(16.20809612951243)]]"
48,49,"[[np.float64(1.1798185453696444), np.float64(1.2903223461957063), np.float64(1.0898732932875288), np.float64(1.1180326418856723), np.float64(1.2351551171072852)], [np.float64(2.934787139143359), np.float64(3.005028272500126), np.float64(3.007734375183298), np.float64(3.0155885824698427), np.float64(2.6992995011137833)], [np.float64(4.800667162118091), np.float64(4.693171087547131), np.float64(4.863327599381137), np.float64(4.6584450100387125), np.float64(4.920073457103756)], [np.float64(34.48680150534082), np.float64(37.84259874014734), np.float64(38.652573230292134), np.float64(27.824296560296016), np.float64(29.747815065835457)], [np.float64(21.104164914738476), np.float64(23.506434137875154), np.float64(23.300613863044102), np.float64(16.74076353013619), np.float64(18.60466752905341)]]","[[np.float64(1.1002935739061508), np.float64(1.1996061057674254), np.float64(1.060454775255115), np.float64(1.0095618804347033), np.float64(1.125132354115657)], [np.float64(2.601432089022758), np.float64(2.7902742729719305), np.float64(2.7871422420004306), np.float64(2.4096032318647382), np.float64(2.2926264134945136)], [np.float64(4.093299053693512), np.float64(3.9179316980111327), np.float64(4.4664379509612075), np.float64(3.705051644137808), np.float64(4.015345346662941)], [np.float64(31.810162487242522), np.float64(35.13923541076858), np.float64(35.26222871396405), np.float64(27.552452324651195), np.float64(26.404332278639924)], [np.float64(16.59041240808776), np.float64(18.452029978097947), np.float64(18.66863354680956), np.float64(13.713492862127058), np.float64(13.638840839038012)]]","[[np.float64(1.1795182661395118), np.float64(1.1423772340855687), np.float64(1.1479248252349936), np.float64(1.2054925249716264), np.float64(1.2326356788961095)], [np.float64(2.6458296029310087), np.float64(2.748236772552595), np.float64(2.769063092763342), np.float64(2.6507507578507825), np.float64(2.364674860989663)], [np.float64(3.852574477346233), np.float64(3.6210406285101153), np.float64(3.918420273422804), np.float64(3.750713377529947), np.float64(4.041101943666606)], [np.float64(30.47144847406653), np.float64(32.21138248956724), np.float64(32.82187183828132), np.float64(27.826355285202446), np.float64(27.40346983694275)], [np.float64(15.600281759209862), np.float64(16.43294906093139), np.float64(16.89820009439843), np.float64(13.928117162299), np.float64(14.186353274494405)]]"
